PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
7830_02,Earth,TRUE,G/1268/S,PSO J318.5-22,2.0,FALSE,0.0,0.0,0.0,0.0,0.0,Gordo Belley,TRUE
7830_03,Earth,FALSE,G/1268/S,TRAPPIST-1e,46.0,FALSE,0.0,,0.0,17.0,655.0,Willah Belley,FALSE
7830_04,,FALSE,G/1268/S,TRAPPIST-1e,0.0,FALSE,0.0,0.0,0.0,0.0,0.0,Eddiey Belley,FALSE
7831_01,Mars,FALSE,F/1626/P,TRAPPIST-1e,16.0,FALSE,1095.0,0.0,54.0,0.0,0.0,,FALSE
7832_01,Mars,FALSE,D/228/S,TRAPPIST-1e,19.0,FALSE,1823.0,36.0,81.0,0.0,0.0,Sumpid Bart,FALSE
7833_01,Europa,FALSE,B/305/S,55 Cancri e,34.0,FALSE,0.0,3424.0,6.0,2445.0,1128.0,Ainkard Spandisket,FALSE
7833_02,Europa,FALSE,B/305/S,TRAPPIST-1e,34.0,FALSE,11.0,3299.0,0.0,1013.0,15.0,Altan Spandisket,TRUE
7834_01,Earth,FALSE,G/1269/S,TRAPPIST-1e,24.0,FALSE,482.0,967.0,349.0,19.0,0.0,Monah Cardner,FALSE
7835_01,Earth,TRUE,G/1270/S,PSO J318.5-22,28.0,FALSE,0.0,0.0,0.0,0.0,0.0,Craine Hoodgers,FALSE
7837_01,Europa,TRUE,B/306/S,55 Cancri e,44.0,FALSE,0.0,0.0,0.0,0.0,0.0,Taurah Kiling,TRUE
7837_02,Europa,TRUE,B/306/S,TRAPPIST-1e,35.0,FALSE,0.0,0.0,0.0,0.0,0.0,Caphird Kiling,TRUE
7839_01,Earth,FALSE,G/1259/P,TRAPPIST-1e,20.0,FALSE,0.0,0.0,0.0,0.0,0.0,Jilla Leson,FALSE
7840_01,Earth,FALSE,F/1500/S,PSO J318.5-22,18.0,FALSE,328.0,0.0,0.0,24.0,309.0,Garlie Warrison,FALSE
7841_01,Earth,FALSE,G/1260/P,PSO J318.5-22,43.0,FALSE,6.0,25.0,0.0,5250.0,0.0,Netty Maynardner,FALSE
7841_02,Earth,FALSE,F/1627/P,PSO J318.5-22,48.0,FALSE,0.0,0.0,501.0,242.0,0.0,Elly Maynardner,FALSE
7842_01,Mars,FALSE,E/513/S,TRAPPIST-1e,46.0,FALSE,52.0,0.0,1185.0,61.0,0.0,Coves Gepie,TRUE
7843_01,Mars,TRUE,,TRAPPIST-1e,75.0,FALSE,0.0,0.0,0.0,0.0,0.0,Weet Petie,TRUE
7845_01,Europa,TRUE,B/307/S,55 Cancri e,24.0,FALSE,0.0,0.0,0.0,0.0,0.0,Syrmion Unhearfus,TRUE
7847_01,Earth,FALSE,G/1261/P,TRAPPIST-1e,34.0,FALSE,0.0,9.0,617.0,0.0,281.0,Ireene Boyersons,FALSE
7848_01,Mars,,,TRAPPIST-1e,29.0,FALSE,1052.0,0.0,635.0,0.0,0.0,Neypus Pine,FALSE
7848_02,Mars,TRUE,F/1501/S,TRAPPIST-1e,46.0,FALSE,0.0,0.0,0.0,0.0,0.0,Beass Pine,TRUE
7849_01,Earth,FALSE,G/1271/S,TRAPPIST-1e,22.0,FALSE,558.0,63.0,0.0,0.0,0.0,Tonnie Ewisentley,FALSE
7850_01,Mars,TRUE,E/514/S,TRAPPIST-1e,42.0,FALSE,0.0,0.0,0.0,0.0,0.0,Womel Melie,FALSE
7851_01,Mars,TRUE,F/1629/P,TRAPPIST-1e,46.0,FALSE,0.0,0.0,0.0,0.0,0.0,Ales Cha,TRUE
7852_01,Earth,FALSE,E/508/P,TRAPPIST-1e,15.0,FALSE,0.0,6.0,0.0,981.0,0.0,Davisy Folemonley,FALSE
7853_01,,FALSE,F/1502/S,TRAPPIST-1e,42.0,FALSE,1227.0,773.0,14.0,0.0,0.0,Gran Chpie,FALSE
7853_02,Mars,FALSE,E/515/S,TRAPPIST-1e,31.0,FALSE,166.0,0.0,297.0,835.0,0.0,Gon Chpie,FALSE
7853_03,Mars,TRUE,F/1502/S,TRAPPIST-1e,9.0,FALSE,0.0,0.0,0.0,0.0,0.0,Cranch Chpie,TRUE
7856_01,Earth,FALSE,F/1503/S,TRAPPIST-1e,34.0,,0.0,0.0,0.0,156.0,620.0,Darrie Contrevins,FALSE
7858_01,Earth,FALSE,G/1264/P,TRAPPIST-1e,21.0,FALSE,9.0,0.0,0.0,25.0,811.0,Grette Kramorry,FALSE
7858_02,Earth,FALSE,F/1630/P,55 Cancri e,16.0,FALSE,0.0,11.0,0.0,863.0,0.0,Ward Kramorry,FALSE
7858_03,Earth,FALSE,F/1630/P,TRAPPIST-1e,40.0,FALSE,634.0,60.0,134.0,0.0,0.0,Tinez Kramorry,FALSE
7859_01,,FALSE,F/1504/S,TRAPPIST-1e,23.0,FALSE,550.0,0.0,738.0,0.0,0.0,Shams Jaflé,TRUE
7861_01,Earth,TRUE,G/1265/P,TRAPPIST-1e,6.0,,0.0,0.0,0.0,0.0,0.0,Krisa Wheelez,FALSE
7863_01,Earth,FALSE,F/1505/S,TRAPPIST-1e,17.0,FALSE,99.0,516.0,1967.0,0.0,6.0,Tine Popelacruz,TRUE
7864_01,Earth,FALSE,F/1506/S,55 Cancri e,37.0,FALSE,19.0,443.0,1769.0,0.0,3.0,Elly Potterry,TRUE
7865_01,Europa,TRUE,C/293/S,PSO J318.5-22,30.0,FALSE,0.0,0.0,0.0,0.0,0.0,Celava Secont,TRUE
7865_02,Europa,TRUE,C/293/S,TRAPPIST-1e,32.0,FALSE,0.0,0.0,0.0,0.0,0.0,Kaffias Secont,TRUE
7865_03,Europa,TRUE,C/293/S,55 Cancri e,41.0,FALSE,0.0,0.0,0.0,0.0,0.0,Meratzn Secont,TRUE
7866_01,Europa,FALSE,C/255/P,55 Cancri e,43.0,FALSE,0.0,16856.0,0.0,4344.0,977.0,Tabdhib Heeroling,FALSE
7868_01,Earth,FALSE,E/517/S,55 Cancri e,17.0,FALSE,6256.0,0.0,0.0,1.0,21.0,Elly Hayerson,FALSE
7870_01,Europa,TRUE,B/257/P,TRAPPIST-1e,37.0,FALSE,0.0,0.0,0.0,0.0,0.0,Caphirk Matimple,TRUE
7871_01,Earth,TRUE,,TRAPPIST-1e,18.0,FALSE,0.0,0.0,0.0,0.0,0.0,Alendy Stannondez,TRUE
7872_01,Earth,,G/1267/P,TRAPPIST-1e,1.0,FALSE,0.0,0.0,0.0,0.0,0.0,Elancy Wardendez,FALSE
7872_02,Earth,FALSE,G/1267/P,TRAPPIST-1e,38.0,FALSE,0.0,0.0,0.0,1714.0,0.0,All Sweett,FALSE
7872_03,Earth,FALSE,F/1633/P,TRAPPIST-1e,25.0,FALSE,131.0,124.0,408.0,196.0,9.0,Leony Wardendez,FALSE
7872_04,Earth,FALSE,G/1267/P,TRAPPIST-1e,6.0,FALSE,0.0,0.0,0.0,0.0,0.0,Salley Wardendez,FALSE
7872_05,Earth,TRUE,G/1267/P,TRAPPIST-1e,1.0,FALSE,0.0,0.0,0.0,0.0,0.0,Chesty Wardendez,TRUE
7872_06,Earth,FALSE,G/1267/P,PSO J318.5-22,7.0,FALSE,0.0,0.0,0.0,0.0,0.0,Herita Wardendez,TRUE
7873_01,,FALSE,F/1634/P,TRAPPIST-1e,24.0,FALSE,569.0,156.0,0.0,12.0,0.0,Eduana Carpentley,FALSE
7873_02,Earth,FALSE,F/1634/P,TRAPPIST-1e,19.0,FALSE,0.0,721.0,0.0,25.0,1.0,Monard Carpentley,TRUE
7875_01,Europa,TRUE,B/309/S,55 Cancri e,26.0,FALSE,0.0,0.0,0.0,0.0,0.0,Geonkaa Cattyried,TRUE
7877_01,Earth,FALSE,G/1268/P,TRAPPIST-1e,49.0,FALSE,0.0,1738.0,0.0,19.0,0.0,Elicia Fultz,FALSE
7878_01,Earth,FALSE,G/1269/P,TRAPPIST-1e,18.0,FALSE,0.0,0.0,32.0,0.0,673.0,Vane Nieldsond,FALSE
7879_01,Earth,FALSE,G/1270/P,TRAPPIST-1e,25.0,FALSE,0.0,478.0,71.0,11.0,162.0,Stancy Horthy,FALSE
7881_01,Earth,FALSE,F/1507/S,TRAPPIST-1e,46.0,FALSE,248.0,,0.0,4.0,0.0,Rald Crosbornes,FALSE
7882_01,Earth,TRUE,G/1271/P,TRAPPIST-1e,33.0,FALSE,0.0,0.0,0.0,0.0,0.0,Gabrin Coxterez,FALSE
7882_02,Earth,FALSE,G/1271/P,TRAPPIST-1e,10.0,FALSE,0.0,0.0,0.0,0.0,0.0,Luise Coxterez,TRUE
7883_01,Earth,TRUE,G/1272/P,TRAPPIST-1e,38.0,FALSE,0.0,0.0,0.0,0.0,0.0,Kenny Deckley,TRUE
7884_01,Mars,FALSE,E/512/P,TRAPPIST-1e,23.0,FALSE,1610.0,2.0,465.0,0.0,0.0,Grioss Cone,FALSE
7885_01,Earth,TRUE,G/1273/P,TRAPPIST-1e,26.0,FALSE,0.0,0.0,0.0,0.0,0.0,Tancis Potters,TRUE
7886_01,Earth,FALSE,G/1274/P,TRAPPIST-1e,16.0,FALSE,0.0,11.0,0.0,8.0,827.0,Gracey Gaington,FALSE
7888_01,Earth,FALSE,E/518/S,TRAPPIST-1e,29.0,FALSE,37.0,0.0,644.0,0.0,177.0,Erie Woodwinez,TRUE
7889_01,Europa,TRUE,C/256/P,PSO J318.5-22,35.0,FALSE,0.0,0.0,0.0,0.0,0.0,Halleth Gulcepusy,TRUE
7890_01,Earth,FALSE,F/1508/S,TRAPPIST-1e,58.0,FALSE,0.0,268.0,0.0,109.0,594.0,Chrisa Reenez,FALSE
7890_02,Earth,TRUE,G/1273/S,55 Cancri e,17.0,FALSE,0.0,0.0,0.0,0.0,0.0,Edgary Reenez,TRUE
7890_03,Earth,TRUE,,TRAPPIST-1e,16.0,FALSE,0.0,0.0,0.0,0.0,0.0,Sonnie Scottney,TRUE
7891_01,Earth,TRUE,G/1274/S,55 Cancri e,2.0,FALSE,0.0,0.0,0.0,0.0,0.0,Guada Duffmaney,TRUE
7891_02,Earth,,,TRAPPIST-1e,13.0,FALSE,34.0,1.0,0.0,824.0,29.0,Rosey Duffmaney,FALSE
7892_01,Mars,FALSE,F/1636/P,TRAPPIST-1e,18.0,FALSE,196.0,0.0,744.0,0.0,0.0,Colax Mity,TRUE
7894_01,Earth,FALSE,E/519/S,55 Cancri e,29.0,FALSE,46.0,68.0,589.0,88.0,0.0,Jenne Jacostarks,TRUE
7895_01,Earth,FALSE,F/1509/S,55 Cancri e,21.0,FALSE,102.0,9.0,21.0,464.0,104.0,Lynez Brooke,FALSE
7897_01,Europa,TRUE,C/295/S,55 Cancri e,43.0,,0.0,0.0,0.0,0.0,0.0,Altares Ancontaked,TRUE
7899_01,Earth,TRUE,G/1275/S,TRAPPIST-1e,69.0,FALSE,0.0,0.0,0.0,0.0,0.0,Benry Hinesh,FALSE
7899_02,Earth,FALSE,G/1275/S,TRAPPIST-1e,40.0,FALSE,0.0,0.0,14.0,785.0,10.0,Randa Hinesh,FALSE
7899_03,Earth,TRUE,G/1275/S,TRAPPIST-1e,1.0,FALSE,0.0,0.0,0.0,0.0,0.0,Margio Boyers,TRUE
7901_01,Mars,TRUE,F/1512/S,TRAPPIST-1e,36.0,FALSE,0.0,0.0,0.0,0.0,0.0,Tive Curie,TRUE
7902_01,Earth,,G/1276/P,TRAPPIST-1e,60.0,FALSE,0.0,0.0,0.0,0.0,0.0,Dianie Villenson,FALSE
7902_02,Earth,TRUE,G/1276/P,PSO J318.5-22,17.0,FALSE,0.0,0.0,0.0,0.0,0.0,Margio Georgasey,TRUE
7902_03,Earth,TRUE,G/1276/P,TRAPPIST-1e,49.0,FALSE,0.0,0.0,0.0,0.0,0.0,Jodye Georgasey,FALSE
7902_04,Earth,FALSE,G/1276/P,TRAPPIST-1e,23.0,FALSE,1.0,700.0,0.0,7.0,136.0,Luison Villenson,FALSE
7903_01,Earth,FALSE,F/1638/P,TRAPPIST-1e,39.0,FALSE,472.0,0.0,0.0,173.0,0.0,Ricard Weberton,FALSE
7904_01,Earth,TRUE,,TRAPPIST-1e,53.0,FALSE,0.0,0.0,0.0,0.0,0.0,Joelan Pughlinsons,TRUE
7904_02,Earth,FALSE,G/1277/P,TRAPPIST-1e,26.0,FALSE,485.0,8.0,3958.0,0.0,0.0,Hilia Pughlinsons,TRUE
7905_01,Europa,FALSE,C/296/S,TRAPPIST-1e,31.0,FALSE,0.0,87.0,0.0,2263.0,224.0,Zinor Axlentindy,FALSE
7905_02,Europa,TRUE,C/296/S,TRAPPIST-1e,48.0,FALSE,0.0,0.0,0.0,,0.0,Menkibi Axlentindy,TRUE
7905_03,Europa,FALSE,C/296/S,55 Cancri e,26.0,,1432.0,1283.0,0.0,178.0,5034.0,Meram Axlentindy,FALSE
7907_01,Mars,TRUE,F/1513/S,TRAPPIST-1e,25.0,FALSE,0.0,0.0,0.0,0.0,0.0,Erfros Nate,TRUE
7908_01,Europa,TRUE,B/310/S,55 Cancri e,25.0,FALSE,0.0,0.0,0.0,0.0,0.0,Alzirk Aneetle,TRUE
7910_01,Earth,FALSE,F/1639/P,,30.0,FALSE,4.0,637.0,0.0,0.0,3.0,Fery Rushing,FALSE
7913_01,Earth,TRUE,G/1278/S,TRAPPIST-1e,,FALSE,0.0,0.0,0.0,0.0,0.0,Almara Whitakers,TRUE
7914_01,Earth,TRUE,G/1278/P,TRAPPIST-1e,23.0,FALSE,0.0,0.0,0.0,0.0,0.0,Hilia Munozaley,FALSE
7914_02,Earth,FALSE,G/1278/P,TRAPPIST-1e,24.0,FALSE,0.0,80.0,106.0,344.0,0.0,Marynk Munozaley,FALSE
7914_03,Earth,FALSE,G/1278/P,TRAPPIST-1e,47.0,FALSE,397.0,0.0,321.0,0.0,5.0,Eriky Munozaley,TRUE
7916_01,Earth,TRUE,G/1279/P,TRAPPIST-1e,37.0,FALSE,0.0,0.0,0.0,0.0,0.0,Elson Mayods,FALSE
7918_01,Mars,TRUE,F/1640/P,TRAPPIST-1e,24.0,FALSE,0.0,0.0,0.0,0.0,0.0,Allift Flé,TRUE
7919_01,Earth,FALSE,G/1281/P,TRAPPIST-1e,21.0,FALSE,90.0,0.0,817.0,0.0,0.0,Cliney Hoodgers,FALSE
7920_01,Mars,TRUE,F/1515/S,TRAPPIST-1e,42.0,FALSE,0.0,0.0,0.0,0.0,0.0,Anamse Backe,TRUE
7922_01,Earth,FALSE,F/1517/S,TRAPPIST-1e,39.0,FALSE,3030.0,79.0,0.0,0.0,0.0,Lloyde Llobsoney,FALSE
7924_01,Earth,FALSE,F/1642/P,TRAPPIST-1e,28.0,FALSE,589.0,57.0,0.0,0.0,0.0,Ninaha Mondalley,FALSE
7926_01,Earth,FALSE,E/514/P,TRAPPIST-1e,32.0,FALSE,0.0,0.0,,365.0,1216.0,Kenda Paynard,FALSE
7929_01,Europa,FALSE,B/311/S,TRAPPIST-1e,31.0,FALSE,0.0,910.0,58.0,1654.0,1217.0,Mergak Dissper,FALSE
7930_01,Earth,TRUE,,TRAPPIST-1e,13.0,FALSE,0.0,0.0,0.0,0.0,0.0,Joela Bardsey,TRUE
7935_01,Earth,FALSE,F/1520/S,TRAPPIST-1e,41.0,FALSE,84.0,0.0,6.0,811.0,2.0,Ward Rodger,TRUE
7936_01,Earth,FALSE,F/1644/P,TRAPPIST-1e,21.0,FALSE,7.0,0.0,622.0,0.0,0.0,Gracey Morelly,FALSE
7936_02,Earth,FALSE,G/1284/P,TRAPPIST-1e,,FALSE,0.0,0.0,0.0,0.0,0.0,Carley Morelly,FALSE
7936_03,Earth,FALSE,G/1284/P,TRAPPIST-1e,9.0,FALSE,0.0,0.0,,0.0,0.0,Lindy Franey,TRUE
7937_01,Europa,FALSE,D/229/S,TRAPPIST-1e,36.0,FALSE,0.0,9532.0,0.0,2326.0,461.0,Misadr Skessid,FALSE
7937_02,Europa,TRUE,D/229/S,55 Cancri e,30.0,FALSE,0.0,0.0,0.0,0.0,0.0,Sarino Skessid,TRUE
7939_01,Earth,FALSE,G/1281/S,TRAPPIST-1e,27.0,FALSE,0.0,593.0,0.0,259.0,0.0,Jodyn Foxter,FALSE
7940_01,Earth,FALSE,F/1521/S,TRAPPIST-1e,40.0,FALSE,580.0,0.0,447.0,6.0,0.0,Camiet Hinglendez,FALSE
7941_01,Europa,FALSE,C/257/P,TRAPPIST-1e,41.0,FALSE,0.0,116.0,10705.0,9181.0,10.0,Alrakan Apedishaft,FALSE
7943_01,Europa,TRUE,B/258/P,55 Cancri e,16.0,FALSE,0.0,0.0,0.0,0.0,0.0,Meratz Spedlybood,TRUE
7943_02,Europa,FALSE,B/258/P,PSO J318.5-22,36.0,TRUE,2.0,6504.0,0.0,98.0,4.0,Eleb Spedlybood,TRUE
7944_01,Europa,FALSE,D/230/S,TRAPPIST-1e,15.0,FALSE,31.0,804.0,1.0,4732.0,2577.0,Achira Reewerpic,FALSE
7944_02,Europa,TRUE,D/230/S,TRAPPIST-1e,39.0,FALSE,0.0,0.0,0.0,0.0,0.0,Alarkab Reewerpic,TRUE
7945_01,Mars,TRUE,F/1522/S,TRAPPIST-1e,21.0,FALSE,0.0,0.0,0.0,0.0,0.0,Mitch Vloaf,TRUE
7946_01,Earth,FALSE,F/1645/P,PSO J318.5-22,24.0,FALSE,0.0,0.0,604.0,0.0,91.0,Elly Hooperez,TRUE
7947_01,Mars,FALSE,F/1646/P,TRAPPIST-1e,28.0,FALSE,1811.0,1.0,57.0,0.0,0.0,Guark Shbre,FALSE
7949_01,Earth,,G/1283/S,TRAPPIST-1e,47.0,FALSE,0.0,14.0,0.0,2330.0,0.0,Armen Barkeretton,FALSE
7950_01,,FALSE,G/1287/P,TRAPPIST-1e,55.0,FALSE,0.0,1620.0,159.0,,0.0,Idace Ingston,FALSE
7950_02,Earth,TRUE,G/1287/P,TRAPPIST-1e,,FALSE,0.0,0.0,0.0,0.0,0.0,,TRUE
7950_03,Earth,FALSE,E/516/P,55 Cancri e,22.0,FALSE,10.0,0.0,624.0,0.0,85.0,Done Ingston,TRUE
7950_04,Earth,TRUE,G/1287/P,TRAPPIST-1e,26.0,FALSE,0.0,0.0,0.0,0.0,0.0,Elany Ingston,TRUE
7952_01,Mars,FALSE,F/1523/S,,62.0,FALSE,100.0,0.0,38.0,1211.0,0.0,Yots Sueke,FALSE
7952_02,Mars,FALSE,E/524/S,TRAPPIST-1e,53.0,FALSE,868.0,0.0,686.0,520.0,24.0,Beris Sueke,FALSE
7954_01,Earth,FALSE,G/1284/S,55 Cancri e,29.0,FALSE,30.0,0.0,0.0,0.0,780.0,Juline Waltonson,FALSE
7955_01,Earth,FALSE,G/1288/P,TRAPPIST-1e,21.0,FALSE,640.0,0.0,144.0,104.0,0.0,Aude Jorden,FALSE
7957_01,Earth,TRUE,G/1285/S,PSO J318.5-22,18.0,FALSE,0.0,0.0,0.0,0.0,0.0,Vane Balderts,TRUE
7958_01,Mars,TRUE,E/525/S,TRAPPIST-1e,34.0,FALSE,0.0,0.0,0.0,0.0,0.0,Suls Frazo,TRUE
7960_01,Earth,FALSE,F/1648/P,TRAPPIST-1e,19.0,FALSE,1.0,7.0,,689.0,0.0,Heidie Quinnerettt,FALSE
7962_01,Earth,FALSE,G/1290/P,TRAPPIST-1e,14.0,FALSE,0.0,360.0,0.0,25.0,1340.0,Gwendy Dillines,FALSE
7967_01,Earth,FALSE,G/1288/S,TRAPPIST-1e,21.0,FALSE,691.0,0.0,0.0,,15.0,Doray Ricews,FALSE
7968_01,Mars,FALSE,D/232/S,TRAPPIST-1e,55.0,FALSE,376.0,0.0,858.0,0.0,31.0,Apsps Nutte,TRUE
7970_01,Europa,FALSE,C/258/P,55 Cancri e,18.0,FALSE,0.0,3492.0,0.0,506.0,8.0,Genif Wassird,TRUE
7972_01,Europa,TRUE,B/260/P,55 Cancri e,33.0,FALSE,0.0,0.0,0.0,0.0,0.0,Hadlam Cattyried,TRUE
7972_02,Europa,FALSE,B/260/P,TRAPPIST-1e,35.0,FALSE,,246.0,25.0,42.0,3730.0,Atinon Cattyried,FALSE
7973_01,,TRUE,C/297/S,TRAPPIST-1e,31.0,FALSE,0.0,0.0,0.0,0.0,0.0,Batan Drelcate,TRUE
7974_01,Europa,FALSE,C/259/P,TRAPPIST-1e,27.0,FALSE,0.0,2318.0,1127.0,2423.0,115.0,Azim Geatenth,FALSE
7974_02,Europa,FALSE,C/259/P,TRAPPIST-1e,,FALSE,0.0,36.0,89.0,948.0,927.0,Ionon Geatenth,FALSE
7976_01,Earth,TRUE,G/1289/S,PSO J318.5-22,13.0,FALSE,0.0,0.0,0.0,0.0,0.0,Leonyl Meltonway,TRUE
7981_01,Earth,FALSE,F/1652/P,TRAPPIST-1e,24.0,FALSE,24.0,174.0,0.0,509.0,15.0,Glorey Paulllegory,FALSE
7981_02,Earth,FALSE,G/1293/P,TRAPPIST-1e,22.0,FALSE,31.0,0.0,1.0,25.0,757.0,Shanie Paulllegory,FALSE
7982_01,Europa,TRUE,B/261/P,TRAPPIST-1e,32.0,FALSE,0.0,0.0,0.0,0.0,0.0,,FALSE
7982_02,Europa,TRUE,B/261/P,TRAPPIST-1e,18.0,FALSE,0.0,0.0,0.0,0.0,0.0,Alrair Bealvewd,TRUE
7983_01,Europa,TRUE,,TRAPPIST-1e,53.0,FALSE,0.0,0.0,0.0,0.0,0.0,Alderak Wassird,TRUE
7984_01,Mars,FALSE,F/1653/P,TRAPPIST-1e,4.0,FALSE,0.0,0.0,0.0,0.0,0.0,Cran Birt,TRUE
7984_02,Mars,TRUE,F/1653/P,TRAPPIST-1e,24.0,FALSE,0.0,0.0,0.0,0.0,0.0,Murs Birt,TRUE
7984_03,Mars,FALSE,F/1653/P,TRAPPIST-1e,23.0,FALSE,649.0,0.0,622.0,0.0,0.0,Smal Birt,TRUE
7984_04,Mars,FALSE,F/1653/P,TRAPPIST-1e,1.0,FALSE,0.0,0.0,0.0,0.0,0.0,Guakes Birt,TRUE
7985_01,Earth,FALSE,F/1654/P,TRAPPIST-1e,18.0,,1969.0,0.0,310.0,0.0,0.0,Davis Bulliamoses,TRUE
7986_01,Mars,FALSE,F/1655/P,TRAPPIST-1e,21.0,FALSE,838.0,45.0,455.0,0.0,0.0,Weet Pimne,FALSE
7987_01,Mars,FALSE,D/248/P,TRAPPIST-1e,40.0,FALSE,3809.0,0.0,21.0,0.0,1.0,Doulls Boyst,FALSE
7988_01,Europa,TRUE,B/313/S,TRAPPIST-1e,49.0,FALSE,0.0,0.0,0.0,0.0,0.0,Phoros Wirdley,TRUE
7989_01,Earth,TRUE,G/1290/S,PSO J318.5-22,25.0,FALSE,0.0,0.0,0.0,0.0,0.0,Perryl Baketton,FALSE
7990_01,Earth,TRUE,G/1294/P,55 Cancri e,21.0,FALSE,0.0,0.0,0.0,0.0,0.0,Becca Dorsenry,TRUE
7993_01,Europa,TRUE,A/96/S,TRAPPIST-1e,40.0,FALSE,0.0,0.0,0.0,0.0,0.0,Alphact Frakepeed,TRUE
7993_02,Europa,TRUE,A/96/S,55 Cancri e,47.0,TRUE,0.0,0.0,0.0,0.0,0.0,Dyonon Frakepeed,TRUE
7994_01,Earth,FALSE,G/1295/P,PSO J318.5-22,25.0,FALSE,153.0,0.0,0.0,388.0,0.0,Ivanna Stanleyd,FALSE
7995_01,Europa,TRUE,,TRAPPIST-1e,36.0,FALSE,0.0,0.0,0.0,0.0,0.0,Grum Stiviorad,TRUE
7996_01,Earth,FALSE,F/1657/P,TRAPPIST-1e,39.0,FALSE,17.0,334.0,708.0,17.0,366.0,Tanley Kimons,FALSE
7999_01,Europa,TRUE,B/262/P,55 Cancri e,26.0,FALSE,0.0,0.0,0.0,0.0,0.0,Arraiam Bealvewd,TRUE
8000_01,Earth,FALSE,G/1292/S,TRAPPIST-1e,0.0,FALSE,0.0,0.0,,0.0,0.0,Alfrey Bucklandez,TRUE
8000_02,Earth,TRUE,G/1292/S,TRAPPIST-1e,14.0,FALSE,0.0,0.0,0.0,0.0,0.0,Patsyn Bucklandez,TRUE
8003_01,Mars,FALSE,F/1659/P,TRAPPIST-1e,7.0,FALSE,0.0,0.0,0.0,0.0,0.0,Himass Tre,TRUE
8004_01,Mars,TRUE,F/1527/S,55 Cancri e,50.0,FALSE,0.0,0.0,0.0,0.0,0.0,Fowoos Gread,TRUE
8005_01,Earth,FALSE,F/1528/S,55 Cancri e,22.0,FALSE,0.0,15.0,0.0,548.0,124.0,Thel Olivasquez,FALSE
8005_02,Earth,TRUE,G/1293/S,PSO J318.5-22,17.0,FALSE,0.0,0.0,0.0,0.0,0.0,Sanney Olivasquez,TRUE
8005_03,Earth,FALSE,F/1528/S,TRAPPIST-1e,35.0,FALSE,676.0,0.0,0.0,0.0,40.0,Katen Olivasquez,FALSE
8006_01,Earth,FALSE,F/1529/S,TRAPPIST-1e,22.0,FALSE,0.0,1145.0,0.0,0.0,371.0,Lilace Morrencis,FALSE
8007_01,Earth,FALSE,G/1296/P,TRAPPIST-1e,26.0,FALSE,0.0,0.0,1.0,886.0,0.0,Stace Gilleyons,FALSE
8007_02,Earth,FALSE,E/517/P,PSO J318.5-22,24.0,FALSE,0.0,0.0,92.0,1492.0,0.0,Marine Gilleyons,TRUE
8010_01,Europa,FALSE,C/300/S,TRAPPIST-1e,59.0,FALSE,0.0,2593.0,0.0,98.0,0.0,,TRUE
8012_01,Mars,TRUE,F/1531/S,TRAPPIST-1e,24.0,FALSE,0.0,0.0,0.0,0.0,0.0,Camonk Bache,TRUE
8012_02,Mars,FALSE,E/530/S,TRAPPIST-1e,17.0,FALSE,0.0,0.0,0.0,0.0,0.0,Cowhex Bache,FALSE
8012_03,Mars,TRUE,F/1531/S,TRAPPIST-1e,28.0,FALSE,0.0,0.0,0.0,0.0,0.0,Mesh Bache,TRUE
8014_01,Earth,TRUE,G/1294/S,TRAPPIST-1e,38.0,FALSE,0.0,0.0,0.0,0.0,0.0,Letty Brightez,TRUE
8015_01,Europa,,B/315/S,TRAPPIST-1e,2.0,FALSE,0.0,0.0,0.0,0.0,,Kitauon Pulgaly,TRUE
8015_02,Europa,FALSE,B/315/S,TRAPPIST-1e,36.0,FALSE,0.0,244.0,0.0,5432.0,2302.0,Duhrkab Fansty,FALSE
8015_03,Europa,TRUE,B/315/S,55 Cancri e,32.0,FALSE,0.0,0.0,0.0,0.0,0.0,Achbah Fansty,TRUE
8016_01,Earth,FALSE,E/531/S,TRAPPIST-1e,15.0,FALSE,0.0,10.0,0.0,595.0,381.0,Clard Edwartizman,FALSE
8018_01,Earth,FALSE,F/1532/S,TRAPPIST-1e,54.0,FALSE,0.0,0.0,5.0,1268.0,26.0,Juane Popelazquez,FALSE
8019_01,Mars,TRUE,F/1660/P,TRAPPIST-1e,18.0,FALSE,0.0,0.0,0.0,0.0,0.0,Casps Anpie,TRUE
8020_01,Earth,FALSE,F/1661/P,TRAPPIST-1e,22.0,FALSE,668.0,79.0,0.0,0.0,1.0,Ianya Callowery,FALSE
8021_01,Earth,TRUE,G/1298/P,TRAPPIST-1e,23.0,FALSE,0.0,0.0,0.0,0.0,0.0,Oraine Blandez,FALSE
8023_01,Europa,FALSE,D/249/P,TRAPPIST-1e,14.0,FALSE,0.0,4545.0,271.0,199.0,1377.0,Cella Mallisly,TRUE
8023_02,Europa,TRUE,D/249/P,TRAPPIST-1e,26.0,FALSE,0.0,0.0,0.0,0.0,0.0,Auvara Mallisly,TRUE
8024_01,Earth,FALSE,F/1533/S,TRAPPIST-1e,73.0,FALSE,16.0,0.0,722.0,2.0,89.0,Tancis Bushallert,FALSE
8025_01,Europa,FALSE,B/263/P,TRAPPIST-1e,29.0,FALSE,0.0,0.0,0.0,0.0,0.0,Tauria Stiviorad,TRUE
